id,cidade,uf,lat,lng,nome_polo,nome_fantasia,logradouro,numero,bairro,cep,complemento,telefone1,telefone2,email1,email2,url
12,Santana do Ipanema,AL,-9.35509320,-37.19016160,SANTANA DO IPANEMA - NOVO CENTRO COMERCIAL,POLO UAB SANTANA DO IPANEMA,Rua Alto da Boa Vista,0,Maniçoba,57500000,NULL,(82) 996292642,(),lucianamariadasilvaalves@gmail.com,polo.santana.ipanema@ead.ifpe.edu.br,NULL
879,Petrolina,PE,-9.38575910,-40.48916290,PETROLINA - VILA EDUARDO,NUCLEO DE TECNOLOGIA EDUCACIONAL  DE PETROLINA,Monsenhor Ângelo Sampaio,0,Vila Eduarda,56300000,GRE - gerência regional de educação,(87) 38666348,(87) 38666349,polopetrolinauabufrpe@ig.com.br,NULL,http://www.grepetrolina.com.br/index.php
621,Paulo Afonso,BA,-9.40612510,-38.21637170,PAULO AFONSO - PANORAMA,POLO UAB - PAULO AFONSO,Av. Antônio Carlos Magalhães,11,Panorama,48600-00,NULL,(75) 32819971,(75) 32819972,polouabpauloafonso@gmail.com,edjqueiroz@hotmail.com,NULL
813,Juazeiro,BA,-9.41773260,-40.49272650,JUAZEIRO - SAO GERALDO,POLO UAB JUAZEIRO,Rua Agostinho Muniz,1010-A,São Geraldo,48905740,NULL,(74) 36117221,(74) 36117258,polouabjuazeiro@gmail.com,tdcastro.nte@gmail.com,NULL
11,Olho d´Água das Flores,AL,-9.49197370,-37.27580860,OLHO D'AGUA DAS FLORES - CENTRO,POLO DE APOIO PRESENCIAL UAB DE OLHO D'AGUA DAS FLORES,Rua Seis de Fevereiro,0,Nova Brasilia,57442-00,Anexo a Escola Muni. Educ. Basica Maria Augusta Silva Melo,(82) 36231378,(),polouab.oaflores@gmail.com,joserubensap.oaflores@gmail.com,NULL
162,Gilbués,PI,-9.52553110,-45.37453580,GILBUES - SANTO ANTONIO,POLO CHAPADA DAS MANGABEIRA - GILBUES - UAB,Av. João Dias Figueiredo,0,Santo Antônio,64930000,NULL,(89) 35781823,(89) 35781626,fatimauabgilbues@gmail.com,fatimalbo@hotmail.com,NULL
799,Redenção do Gurguéia,PI,-9.54976660,-44.47480180,REDENCAO DO GURGUEIA - SANTO ANTONIO,REDENCAO DO NOGUEIRA,Rua Francisco Nogueira,S.N,Bairro Santo Antônio,64915000,NULL,(89) 35661417,(),aliceuabredencao@gmail.com,alice-fonseca@hotmail.com,NULL
9,Maceió,AL,-9.57476250,-35.76525320,MACEIO - TABULEIRO DO MARTINS,CAMPUS A. C. SIMOES - MACEIO - UAB,Av Lourival de Melo Mota,bloco 14,Tabuleiro Du Martins,57072970,Campus A. C. Simões,(82) 33222744,(82) 32141397,polomaceio@gmail.com,elielba.map@hotmail.com,NULL
805,Campo Alegre de Lourdes,BA,-9.60612210,-43.25215070,CAMPO ALEGRE DE LOURDES - CENTRO,POLO UAB CAMPO ALEGRE DE LOURDES,Rua Castro Alves,NULL,Centro,47220000,NULL,(74) 35332149,(),deusvaldoalmeida@hotmail.com,uab.campoalegre@educ.ba.gov.br,NULL
6,Sena Madureira,AC,-9.60967170,-69.28775350,SENA MADUREIRA - CSU,"CENTRO DE EDUCACAO PERMANENTE -CEDUP - ""HEDY RIBEIRO DE QUEIROZ"" - SENA MADUREIRA - UAB",Rua João Marçal,231,CSU,69940000,NULL,(69) 36123451,(68) 36122838,ENSINO.EDUCACAO@AC.GOV.BR,NULL,NULL
487,Guarantã do Norte,MT,-9.82496260,-54.69727740,GUARANTA DO NORTE - CENTRO,UAB-GUARANTA DO NORTE,Av Alcides Moreno Capelini,555,Centro,78520-00,NULL,(66) 35521882,(66) 35523281,uabgta@gmail.com,coord-polo-guaranta@ifmt.edu.br,NULL
1054,Jaguarari,BA,-9.888318,-39.961096,JAGUARARI - CENTRO,POLO UAB DE JAGUARARI,Rua do Facheiro,578,Distrito Pilar,48967000,Escola Thodulo de Albuquerque,(74) 35321035,(),semecjaguarari@hotmail.com,NULL,NULL
211,Ariquemes,RO,-9.90772940,-63.03453790,ARIQUEMES - SETOR INSTITUCIONAL,CENTRO DE EDUCACAO A DISTANCIA DE ARIQUEMES - POLO DE APOIO PRESENCIAL UAB,Avenida Tancredo Neves,3450,Setor Institucional,76872848,Campo Universitario Ariquemes,(69) 35363209,(69) 35353563,uab.ariquemes.ro@gmail.com,unir.campusariquemes@gmail.com,www.unir.br
1,Acrelândia,AC,-9.91408540,-66.95114590,ACRELANDIA - CENTRO,CEDUP (CENTRO ESTADUAL DE EDUCACAO PERMANENTE),Rua Denilson Rogério,951,Centro,69945000,NULL,(68) 32351461,(),ENSINO.EDUCACAO@AC.GOV.BR,NULL,NULL
5,Rio Branco,AC,-9.94846840,-67.82076540,RIO BRANCO - VILA IVONETE,CENTRO  DE EDUCACAO PERMANENTE DE RIO BRANCO -CEDUP,Av Getulio Vargas,3030,Vila Ivonete,69914000,NULL,(68) 32289450,(68) 999771195,polouab.riobranco@gmail.com,polouab.riobranco@ac.gov.br,NULL
562,Macapá,AP,0.040162,-51.050624,MACAPA - CENTRO,POLO UNIVERSITARIO EQUADOR,Av FAB,91,Centro,68900-07,NULL,(96) 31312200,(96),uabpolo52@gmail.com,luciramoraes@bol.com.br,https://sites.google.com/site/poloequadormacapa/
226,Rorainópolis,RR,0.934707,-60.427434,RORAINOPOLIS - CENTRO,POLO UAB - RORAINOPOLIS,Av. Senador Helio Campos,0,centro,69373-00,NULL,(95) 32381967,(),junior_claudia@ibest.com.br,migueljuniorrsilva@gmail.com,NULL
227,São João da Baliza,RR,0.952759,-59.912037,SAO JOAO DA BALIZA - CENTRO,POLO UAB/UNIVIRR - SAO JOAO DA BALIZA,Rua São Benedito,540,Centro,69375-00,NULL,(95) 32351207,(95) 32351244,saojoao@univirr.rr.gov.br,jalvarengagil@hotmail.com,NULL
228,São Luiz,RR,1.014575,-60.032981,SAO LUIZ - CENTRO,POLO UAB - SAO LUIZ DO ANAUA,Av Joao Rodrigues,0,Centro,69370000,NULL,() 35371309,() 35371130,fsousaf_@hotmail.com,fsousaf@hotmail.com,www.univirr.rr.gov.br
220,Caracaraí,RR,1.816527,-61.131206,CARACARAI - CENTRO,POLO UAB - CARACARAI,Rua Japurá,0,Centro,69360000,NULL,(95) 35321217,(),gst.gledson@hotmail.com,gledsonsaboia@yahoo.com.br,NULL
222,Iracema,RR,2.168842,-61.05326,IRACEMA - CENTRO,POLO UAB - IRACEMA,R. Isidoro Rodrigues,0,CENTRO,69348000,Escola D. Pedro II,(95) 35431138,(95) 35431094,iracema@univirr.edu.br,edivaninunesaa@gmail.com,NULL
217,Boa Vista,RR,2.805315,-60.697706,BOA VISTA - PRICUMA,POLO UAB - BOA VISTA,ALAMEDA DOS BAMBUS,525,PRICUMÃ,69309395,UNIVERSIDADE VIRTUAL DE RORAIMA,(95) 21219609,(),polo_boavista@univirr.rr.gov.br,uabbv@hotmail.com,www.univirr.rr.gov.br
215,Alto Alegre,RR,2.981085,-61.313,ALTO ALEGRE - CENTRO,POLO UAB - ALTO ALEGRE,avenida Primeiro de Julho,0,centro,69350-00,NULL,(95) 32631291,(),polo.altoalegre@yahoo.com.br,NULL,NULL
821,Oiapoque,AP,3.8451,-51.832153,OIAPOQUE - CENTRO,POLO INTERCAMBIO DA UNIVERSIDADE ABERTA DO BRASIL,Rua Lélio Silva,719,Centro,68980000,Escola Estadual Joaquim Nambuco,(96) 35211131,(),nataliaribeiro29@yahoo.com.br,NULL,NULL
121,Bujaru,PA,-1.626683,-48.120059,BUJARU - BAIRRO NOVO,POLO MUNICIPAL DE APOIO PRESENCIAL IZABEL BRAGA DE SOUSA - BUJARU - UAB,Rua Tancredo Neves,0,Bairro Novo,68670-00,NULL,(91) 37461147,(91) 37461191,uabbujaru@hotmail.com,NULL,NULL
155,Alegrete do Piauí,PI,-7.205582,-40.776661,ALEGRETE DO PIAUI - VILA,POLO UAB - ALEGRETE DO PIAUI,Rua Manoel Sanches Leal,0,Vila,64675000,NULL,(89) 34361201,(89) 34361201,polo.uab.alegrete@gmail.com,NULL,NULL
219,Cantá,RR,2.210474,-60.489229,CANTA - CENTRO,POLO UAB - CANTA,Rua Francisco Cunha,0,Centro,69390-00,NULL,(95) 35531252,() 35531256,damiaomaximino@gmail.com,damiao@univirr.com,NULL
223,Mucajaí,RR,2.600512,-62.262663,MUCAJAI - CENTRO,POLO UAB - MUCAJAI,Rua Raimundo Germiniano de Almeida,0,Centro,69340000,NULL,(95) 35421139,(95) 91249539,mucajai@univirr.rr.gov.br,NULL,NULL
709,São Sebastião da Boa Vista,PA,-1.716419,-49.531744,SAO SEBASTIAO DA BOA VISTA - CENTRO,VENEZA DO MARAJO,Av. Cocau,0,Aeroporto,68820-00,NULL,(91) 37641117,(),rosana_mova@hotmail.com,NULL,NULL
760,Viradouro,SP,-20.874017,-48.299098,VIRADOURO - JARDIM DAS PALMEIRAS,POLO UAB-VIRADOURO,Rua Durval Marçal Vieira,671,Jardim das Palmeiras,14740000,NULL,(17) 33922666,(17) 33923700,poloviradouro.uab@hotmail.com,NULL,NULL
871,Guaraniaçu,PR,-25.128747,-52.831266,GUARANIACU - CENTRO,PROFESSORA IRACEMA NAZARE MACHADO,Rua Eudóxio Antônio Badotti,51,Centro,85400000,NULL,(45) 32322637,(45) 32321643,universidade@guaraniacu.pr.gov.br,NULL,NULL
1071,Cajueiro,AL,-9.367769,-36.15454,CAJUEIRO - CENTRO,DR. JOAO CABRAL TOLEDO,Conjunto Antônio Palmery Soriano Melo I,0,Centro,57770-00,Extensão da Escola Municipal João Teixeira,(82) 32841673,(82) 999893121,semedcajueiroal@ig.com.br,isamariateixeiraguimaraes@gmail.com,NULL
1119,Jaíba,MG,-15.340057,-43.67691,JAIBA - CENTRO,E.MUNICIPAL ROQUE CARDOSO DOS SANTOS,Praça João XXIII,92,Centro,39508000,Próximo a Igreja São Francisco,(38) 38331656,(),roquecardoso_@hotmail.com,NULL,NULL
1157,São João do Ivaí,PR,-23.991625,-51.819387,SAO JOAO DO IVAI - CONJUNTO NEY BRAGA,POLO DE SAO JOAO DO IVAI,Rua Geraldo Coutinho de Castro,0,Centro,86930-00,Escola Municipal Tacredo Neves - Ensino Fundamental,(43) 34772472,(43) 34771857,polouabsji@gmail.com,cristinaquintanilha2008@hotmail.com,NULL
1162,Carutapera,MA,-1.346428,-46.018188,CARUTAPERA - APARECIDA,Polo UAB de Carutapera,Av. Padre Mario Rocca,0,APARECIDA,65295000,NULL,(98) 33941633,(98) 984468099,uabpolocuru@gmail.com,gloria_sousa1@hotmail.com,NULL
1172,Porto Esperidião,MT,-16.024962,-59.012368,PORTO ESPERIDIÃO - ZONA RURAL,Polo UAB de Porto Esperidião,Distrito de Vila Picada,0,Zona Rural,78240000,Próximo ao destacamento do exército,(65) 96125072,(),uab.lilahill2015@hotmail.com,NULL,NULL
1355,Cajazeiras do Piauí,PI,-6.776205,-42.433162,CAJAZEIRAS DO PIAUÍ - CENTRO,Polo UAB de Cajazeiras do Piauí,Rua José Paulino,0,Centro,64514000,NULL,(89) 88017424,(89) 88177838,polo.uab.cajazeiras.pi@gmail.com,sec.educacaocajazeiras-pi@hotmail.com,NULL
1357,Tamarana,PR,-23.725605,-51.095758,TAMARANA - CENTRO,Polo UAB Tamarana,Rua Manoel Barbosa Lemes,35,Centro,86125000,NULL,(43) 33980985,(43) 99447785,tamarana@sercomtel.com.br,sandra.tamamelo@hotmail.com,NULL
1365,São José do Peixe,PI,-7.490164,-42.590167,SÃO JOSÉ DO PEIXE - CENTRO,Polo UAB Professora Concita Mendes,Praça Juscelino  Kubsticheck,0,Centro,64555000,NULL,(89) 35541101,(),uabsjpeixe@gmail.com,NULL,NULL
1627,Açailândia,MA,-4.947399,-47.500918,AÇAILÂNDIA - JARDIM GLÓRIA,TANIA REGINA ZANELLA HORSTER,Avenida Contorno,s/n,Jardim Glória,65930000,"Quadra 38, Lote 1",(99) 35380062,(99) 991440506,taniarzanella@hotmail.com,taniarzanella@gmail.com,NULL
18,Vitória do Jari,AP,-1.017363,-52.106334,VITORIA DO JARI - CIDADE LIVRE,POLO UNIVERSITARIO CAULIM DA AMAZONIA - VITORIA DO JARI - UAB,R. Pedro Ladislau,0,Cidade Livre,68924000,NULL,(96) 991497042,(),cleocivan@gmail.com,NULL,NULL
218,Bonfim,RR,2.75618,-60.11848,BONFIM - CENTRO,UNIVIRR - BONFIM - UAB,Avenida Rodrigo Pires de Figueiredo,41,Centro,69380000,NULL,(95) 981151094,(95) 981145057,danielzinhomc@gmail.com,NULL,NULL
271,Porto da Folha,SE,-9.919741,-37.275758,PORTO DA FOLHA - CENTRO,POLO UAB - PORTO DA FOLHA,Praça Manoel Messias de Freitas,0,Centro,49800-00,NULL,(79) 33491332,(),poloportodafolha@gmail.com,NULL,NULL
225,Pacaraima,RR,4.204109,-60.860936,PACARAIMA - SUAPI,POLO UAB - PACARAIMA/RR,Rua Julia Moreira de Albuquerque,S/N,Centro,69345000,Prédio,(95) 35921929,(95) 991116078,polo_pacaraima@univirr.rr.gov.br,docarmocesar@hotmail.com,NULL
