id_polo_1;"no_municipio_polo_2";"no_polo_3";"polo_dependencia_administrativa_4";"polo_status_5";"polo_conceito_6";id_ies_7;id_ies_8;"ies_uf_9";"sg_ies_10";"no_curso_11";id_curso_12;"tipo_curso_13";"dt_inicio_real_oferta_14";"dt_provavel_fim_15";"dt_fim_curso_16";qt_vagas_17;qt_alunos_formado_18;qt_alunos_nao_concluinte_19;qt_alunos_desvinculado_20;qt_alunos_cadastrado_21
 836;"CAMPINA GRANDE";"CAMPINA GRANDE - BAIRRO UNIVERSISTARIO";"Estadual";"INATIVO";"AA"; 26; 26;"PB";"UEPB";"ADMINISTRACAO PUBLICA"; 874;"BACHARELADO";"03/2011";"01/2015";"08/2013"; 150; 40; 149; 1; 190
 836;"CAMPINA GRANDE";"CAMPINA GRANDE - BAIRRO UNIVERSISTARIO";"Estadual";"INATIVO";"AA"; 26; 26;"PB";"UEPB";"GEOGRAFIA"; 240;"LICENCIATURA";"06/2010";"07/2014";"03/2014"; 50; 18; 82; 0; 100
 836;"CAMPINA GRANDE";"CAMPINA GRANDE - BAIRRO UNIVERSISTARIO";"Estadual";"INATIVO";"AA"; 26; 26;"PB";"UEPB";"GESTAO EM SAUDE"; 877;"ESPECIALIZAÇÃO";"09/2010";"09/2011";"02/2011"; 50; 31; 20; 4; 55
 836;"CAMPINA GRANDE";"CAMPINA GRANDE - BAIRRO UNIVERSISTARIO";"Estadual";"INATIVO";"AA"; 26; 26;"PB";"UEPB";"GESTAO PUBLICA"; 876;"ESPECIALIZAÇÃO";"09/2010";"10/2011";"02/2011"; 50; 36; 19; 6; 61
 836;"CAMPINA GRANDE";"CAMPINA GRANDE - BAIRRO UNIVERSISTARIO";"Estadual";"INATIVO";"AA"; 26; 26;"PB";"UEPB";"GESTAO PUBLICA MUNICIPAL"; 875;"ESPECIALIZAÇÃO";"09/2010";"09/2011";"02/2011"; 50; 35; 21; 3; 59
 836;"CAMPINA GRANDE";"CAMPINA GRANDE - BAIRRO UNIVERSISTARIO";"Estadual";"INATIVO";"AA"; 26; 26;"PB";"UEPB";"LETRAS PORTUGUES"; 241;"LICENCIATURA";"07/2010";"07/2014";"05/2014"; 180; 41; 109; 30; 180
 836;"CAMPINA GRANDE";"CAMPINA GRANDE - BAIRRO UNIVERSISTARIO";"Estadual";"INATIVO";"AA"; 76; 76;"PE";"UPE";"BIOLOGIA"; 428;"LICENCIATURA";"03/2006";"01/2010";"12/2010"; 120; 1; 66; 54; 121
 837;"IVAIPORA";"IVAIPORA - CENTRO";"Municipal";"ATIVO";"AA"; 27; 27;"PR";"UEPG";"EDUCACAO FISICA ESCOLAR"; 243;"ESPECIALIZAÇÃO";"07/2012";"12/2013";"12/2011"; 40; 5; 0; 21; 26
 837;"IVAIPORA";"IVAIPORA - CENTRO";"Municipal";"ATIVO";"AA"; 27; 27;"PR";"UEPG";"EDUCACAO MATEMATICA: DIMENSOES TEORICO/METODOLOGICAS"; 244;"ESPECIALIZAÇÃO";;"08/2014";"09/2014"; 40; 0; 0; 0; 0
 837;"IVAIPORA";"IVAIPORA - CENTRO";"Municipal";"ATIVO";"AA"; 27; 27;"PR";"UEPG";"ENSINO DE SOCIOLOGIA NO ENSINO MEDIO"; 1724;"ESPECIALIZAÇÃO";"03/2015";"07/2016";"02/2016"; 30; 0; 0; 0; 20
 837;"IVAIPORA";"IVAIPORA - CENTRO";"Municipal";"ATIVO";"AA"; 27; 27;"PR";"UEPG";"GEOGRAFIA"; 246;"LICENCIATURA";"02/2011";"01/2015";"12/2014"; 50; 18; 10; 24; 52
 837;"IVAIPORA";"IVAIPORA - CENTRO";"Municipal";"ATIVO";"AA"; 27; 27;"PR";"UEPG";"HISTORIA"; 248;"LICENCIATURA";"02/2011";"01/2015";"12/2014"; 50; 6; 2; 42; 50
 837;"IVAIPORA";"IVAIPORA - CENTRO";"Municipal";"ATIVO";"AA"; 27; 27;"PR";"UEPG";"HISTORIA, ARTE E CULTURA"; 249;"ESPECIALIZAÇÃO";"04/2012";"09/2013";"11/2011"; 40; 2; 0; 12; 14
 837;"IVAIPORA";"IVAIPORA - CENTRO";"Municipal";"ATIVO";"AA"; 27; 27;"PR";"UEPG";"PEDAGOGIA"; 253;"LICENCIATURA";"02/2014";"03/2018";"03/2017"; 50; 0; 0; 14; 44
 837;"IVAIPORA";"IVAIPORA - CENTRO";"Municipal";"ATIVO";"AA"; 27; 27;"PR";"UEPG";"PEDAGOGIA"; 253;"LICENCIATURA";"08/2011";"08/2015";"12/2014"; 50; 9; 0; 0; 25
 837;"IVAIPORA";"IVAIPORA - CENTRO";"Municipal";"ATIVO";"AA"; 51; 51;"PR";"UFPR";"EDUCACAO DO CAMPO"; 341;"ESPECIALIZAÇÃO";;"11/2015";"12/2015"; 30; 0; 0; 0; 0
 837;"IVAIPORA";"IVAIPORA - CENTRO";"Municipal";"ATIVO";"AA"; 51; 51;"PR";"UFPR";"EDUCACAO EM DIREITOS HUMANOS"; 1001;"APERFEIÇOAMENTO";"05/2011";"01/2012";"09/2010"; 70; 33; 0; 16; 49
 837;"IVAIPORA";"IVAIPORA - CENTRO";"Municipal";"ATIVO";"AA"; 51; 51;"PR";"UFPR";"EDUCACAO PARA AS RELACOES ETNICORRACIAIS"; 941;"APERFEIÇOAMENTO";"05/2011";"10/2011";"07/2010"; 70; 21; 0; 51; 72
 837;"IVAIPORA";"IVAIPORA - CENTRO";"Municipal";"ATIVO";"AA"; 67; 67;"PR";"UNICENTRO";"ADMINISTRACAO PUBLICA"; 702;"BACHARELADO";"12/2014";"11/2018";"09/2017"; 50; 0; 0; 2; 57
 837;"IVAIPORA";"IVAIPORA - CENTRO";"Municipal";"ATIVO";"AA"; 67; 67;"PR";"UNICENTRO";"ENSINO DE CIENCIAS (CIENCIA E 10!)"; 1702;"ESPECIALIZAÇÃO";;"01/2016";"02/2016"; 30; 0; 0; 0; 0
 837;"IVAIPORA";"IVAIPORA - CENTRO";"Municipal";"ATIVO";"AA"; 67; 67;"PR";"UNICENTRO";"GESTAO EM SAUDE"; 811;"ESPECIALIZAÇÃO";"04/2013";"01/2015";"09/2014"; 50; 31; 0; 32; 63
 837;"IVAIPORA";"IVAIPORA - CENTRO";"Municipal";"ATIVO";"AA"; 67; 67;"PR";"UNICENTRO";"GESTAO ESCOLAR"; 399;"ESPECIALIZAÇÃO";"04/2013";"09/2014";"09/2014"; 70; 58; 3; 10; 71
 837;"IVAIPORA";"IVAIPORA - CENTRO";"Municipal";"ATIVO";"AA"; 67; 67;"PR";"UNICENTRO";"GESTAO ESCOLAR"; 399;"ESPECIALIZAÇÃO";"10/2014";"03/2016";"02/2016"; 70; 0; 0; 19; 80
 837;"IVAIPORA";"IVAIPORA - CENTRO";"Municipal";"ATIVO";"AA"; 67; 67;"PR";"UNICENTRO";"GESTAO PUBLICA"; 700;"ESPECIALIZAÇÃO";"04/2013";"10/2015";"09/2014"; 50; 25; 23; 0; 48
 837;"IVAIPORA";"IVAIPORA - CENTRO";"Municipal";"ATIVO";"AA"; 67; 67;"PR";"UNICENTRO";"GESTAO PUBLICA MUNICIPAL"; 701;"ESPECIALIZAÇÃO";"04/2013";"10/2015";"09/2014"; 50; 16; 24; 0; 40
 837;"IVAIPORA";"IVAIPORA - CENTRO";"Municipal";"ATIVO";"AA"; 110; 110;"PR";"UEL";"EDUCACAO FISICA INCLUSIVA"; 1568;"ESPECIALIZAÇÃO";;"01/2016";"02/2016"; 30; 0; 0; 0; 0
 837;"IVAIPORA";"IVAIPORA - CENTRO";"Municipal";"ATIVO";"AA"; 110; 110;"PR";"UEL";"ENSINO DE INGLES PARA CRIANCAS"; 1576;"ESPECIALIZAÇÃO";;"07/2016";"08/2016"; 30; 0; 0; 0; 0
 837;"IVAIPORA";"IVAIPORA - CENTRO";"Municipal";"ATIVO";"AA"; 110; 110;"PR";"UEL";"QUIMICA PARA A EDUCACAO BASICA"; 1579;"ESPECIALIZAÇÃO";;"07/2016";"08/2016"; 30; 0; 0; 0; 0
 837;"IVAIPORA";"IVAIPORA - CENTRO";"Municipal";"ATIVO";"AA"; 110; 110;"PR";"UEL";"TECNOLOGIA DE INFORMATICA NA EDUCACAO"; 1581;"ESPECIALIZAÇÃO";;"07/2016";"08/2016"; 30; 0; 0; 0; 0
 838;"SAO GABRIEL DA CACHOEIRA";"SAO GABRIEL DA CACHOEIRA - FORTALEZA";"Estadual";"DESLIGADO";"NA"; 33; 33;"AM";"UFAM";"EDUCACAO FISICA"; 269;"LICENCIATURA";;"08/2012";"09/2012"; 30; 0; 0; 0; 0
 842;"ITACOATIARA";"ITACOATIARA - SAO FRANCISCO";"Municipal";"INATIVO";"AA"; 33; 33;"AM";"UFAM";"ADMINISTRACAO PUBLICA"; 892;"BACHARELADO";"06/2011";"04/2016";"05/2013"; 50; 17; 0; 31; 48
 842;"ITACOATIARA";"ITACOATIARA - SAO FRANCISCO";"Municipal";"INATIVO";"AA"; 33; 33;"AM";"UFAM";"EDUCACAO FISICA"; 269;"LICENCIATURA";"09/2008";"05/2013";"09/2012"; 35; 14; 0; 19; 33
 842;"ITACOATIARA";"ITACOATIARA - SAO FRANCISCO";"Municipal";"INATIVO";"AA"; 33; 33;"AM";"UFAM";"GESTAO EM SAUDE"; 893;"ESPECIALIZAÇÃO";"07/2011";"06/2012";"11/2010"; 25; 32; 0; 8; 40
 842;"ITACOATIARA";"ITACOATIARA - SAO FRANCISCO";"Municipal";"INATIVO";"AA"; 33; 33;"AM";"UFAM";"GESTAO PUBLICA"; 894;"ESPECIALIZAÇÃO";"07/2011";"06/2012";"05/2010"; 25; 22; 0; 18; 40
 842;"ITACOATIARA";"ITACOATIARA - SAO FRANCISCO";"Municipal";"INATIVO";"AA"; 33; 33;"AM";"UFAM";"GESTAO PUBLICA MUNICIPAL"; 895;"ESPECIALIZAÇÃO";"07/2011";"06/2012";"05/2010"; 25; 36; 0; 7; 43
 848;"DIAMANTE DO NORTE";"DIAMANTE DO NORTE - CRN UEM";"Estadual";"ATIVO";"AA"; 21; 21;"PR";"UEM";"ADMINISTRACAO - PILOTO"; 218;"BACHARELADO";"08/2007";"01/2012";"02/2012"; 21; 10; 0; 13; 23
 848;"DIAMANTE DO NORTE";"DIAMANTE DO NORTE - CRN UEM";"Estadual";"ATIVO";"AA"; 21; 21;"PR";"UEM";"ADMINISTRACAO PUBLICA"; 775;"BACHARELADO";"02/2014";"01/2018";"07/2017"; 50; 0; 0; 0; 20
 848;"DIAMANTE DO NORTE";"DIAMANTE DO NORTE - CRN UEM";"Estadual";"ATIVO";"AA"; 21; 21;"PR";"UEM";"CIENCIAS BIOLOGICAS"; 219;"LICENCIATURA";"02/2014";"01/2018";"07/2017"; 50; 0; 0; 0; 26
 848;"DIAMANTE DO NORTE";"DIAMANTE DO NORTE - CRN UEM";"Estadual";"ATIVO";"AA"; 21; 21;"PR";"UEM";"GENERO E DIVERSIDADE NA ESCOLA"; 1254;"ESPECIALIZAÇÃO";;"07/2011";"01/2012"; 50; 0; 0; 0; 0
 848;"DIAMANTE DO NORTE";"DIAMANTE DO NORTE - CRN UEM";"Estadual";"ATIVO";"AA"; 21; 21;"PR";"UEM";"GESTAO EM SAUDE"; 776;"ESPECIALIZAÇÃO";"05/2014";"01/2016";"01/2015"; 50; 0; 26; 0; 26
 848;"DIAMANTE DO NORTE";"DIAMANTE DO NORTE - CRN UEM";"Estadual";"ATIVO";"AA"; 21; 21;"PR";"UEM";"HISTORIA"; 221;"LICENCIATURA";"02/2012";"01/2016";"03/2015"; 50; 0; 0; 4; 49
 848;"DIAMANTE DO NORTE";"DIAMANTE DO NORTE - CRN UEM";"Estadual";"ATIVO";"AA"; 21; 21;"PR";"UEM";"HISTORIA"; 221;"LICENCIATURA";"03/2010";"12/2013";"07/2013"; 25; 15; 3; 6; 24
 848;"DIAMANTE DO NORTE";"DIAMANTE DO NORTE - CRN UEM";"Estadual";"ATIVO";"AA"; 21; 21;"PR";"UEM";"LETRAS PORTUGUES INGLES"; 222;"LICENCIATURA";"02/2012";"01/2017";"03/2016"; 50; 0; 0; 2; 21
 848;"DIAMANTE DO NORTE";"DIAMANTE DO NORTE - CRN UEM";"Estadual";"ATIVO";"AA"; 21; 21;"PR";"UEM";"LETRAS PORTUGUES INGLES"; 222;"LICENCIATURA";;"06/2019";"07/2019"; 20; 0; 0; 0; 0
 848;"DIAMANTE DO NORTE";"DIAMANTE DO NORTE - CRN UEM";"Estadual";"ATIVO";"AA"; 21; 21;"PR";"UEM";"PEDAGOGIA"; 223;"LICENCIATURA";"02/2014";"01/2018";"07/2017"; 50; 0; 0; 2; 47
 848;"DIAMANTE DO NORTE";"DIAMANTE DO NORTE - CRN UEM";"Estadual";"ATIVO";"AA"; 21; 21;"PR";"UEM";"PEDAGOGIA"; 223;"LICENCIATURA";"04/2011";"02/2015";"04/2015"; 50; 10; 0; 16; 28
 848;"DIAMANTE DO NORTE";"DIAMANTE DO NORTE - CRN UEM";"Estadual";"ATIVO";"AA"; 21; 21;"PR";"UEM";"PEDAGOGIA"; 223;"LICENCIATURA";"08/2010";"07/2014";"07/2014"; 25; 18; 2; 5; 25
 848;"DIAMANTE DO NORTE";"DIAMANTE DO NORTE - CRN UEM";"Estadual";"ATIVO";"AA"; 21; 21;"PR";"UEM";"PEDAGOGIA - COMPLEMENTACAO"; 1423;"FORMAÇÃO PEDAGÓGICA";"11/2011";"10/2012";"08/2012"; 50; 23; 0; 5; 29
 848;"DIAMANTE DO NORTE";"DIAMANTE DO NORTE - CRN UEM";"Estadual";"ATIVO";"AA"; 27; 27;"PR";"UEPG";"GESTAO EDUCACIONAL: ORGANIZACAO ESCOLAR E TRABALHO PEDAGOGICO"; 247;"ESPECIALIZAÇÃO";"03/2015";"08/2016";"09/2015"; 30; 0; 0; 0; 22
 848;"DIAMANTE DO NORTE";"DIAMANTE DO NORTE - CRN UEM";"Estadual";"ATIVO";"AA"; 27; 27;"PR";"UEPG";"HISTORIA, ARTE E CULTURA"; 249;"ESPECIALIZAÇÃO";"03/2015";"07/2016";"02/2016"; 30; 0; 0; 20; 26
 848;"DIAMANTE DO NORTE";"DIAMANTE DO NORTE - CRN UEM";"Estadual";"ATIVO";"AA"; 51; 51;"PR";"UFPR";"EDUCACAO DO CAMPO"; 341;"ESPECIALIZAÇÃO";;"11/2015";"12/2015"; 30; 0; 0; 0; 0
 848;"DIAMANTE DO NORTE";"DIAMANTE DO NORTE - CRN UEM";"Estadual";"ATIVO";"AA"; 67; 67;"PR";"UNICENTRO";"ENSINO DE FILOSOFIA NO ENSINO MEDIO"; 1626;"ESPECIALIZAÇÃO";"12/2014";"05/2016";"02/2016"; 30; 0; 0; 0; 15
 848;"DIAMANTE DO NORTE";"DIAMANTE DO NORTE - CRN UEM";"Estadual";"ATIVO";"AA"; 67; 67;"PR";"UNICENTRO";"GESTAO DA INFORMACAO E DO CONHECIMENTO"; 1669;"ESPECIALIZAÇÃO";"12/2014";"05/2016";"02/2016"; 30; 0; 0; 0; 35
 848;"DIAMANTE DO NORTE";"DIAMANTE DO NORTE - CRN UEM";"Estadual";"ATIVO";"AA"; 77; 77;"PR";"UTFPR";"EDUCACAO: METODOS E TECNICAS DE ENSINO"; 180;"ESPECIALIZAÇÃO";"08/2014";"01/2016";"02/2016"; 30; 0; 15; 8; 23
 848;"DIAMANTE DO NORTE";"DIAMANTE DO NORTE - CRN UEM";"Estadual";"ATIVO";"AA"; 110; 110;"PR";"UEL";"GESTAO PUBLICA "; 1450;"ESPECIALIZAÇÃO";"03/2013";"08/2014";"03/2015"; 50; 18; 0; 32; 50
 848;"DIAMANTE DO NORTE";"DIAMANTE DO NORTE - CRN UEM";"Estadual";"ATIVO";"AA"; 110; 110;"PR";"UEL";"GESTAO PUBLICA "; 1450;"ESPECIALIZAÇÃO";"10/2014";"03/2016";"02/2016"; 50; 0; 0; 0; 50
 848;"DIAMANTE DO NORTE";"DIAMANTE DO NORTE - CRN UEM";"Estadual";"ATIVO";"AA"; 110; 110;"PR";"UEL";"IMAGENS E ENSINO DE HISTORIA"; 1577;"ESPECIALIZAÇÃO";;"07/2016";"08/2016"; 30; 0; 0; 0; 0
 848;"DIAMANTE DO NORTE";"DIAMANTE DO NORTE - CRN UEM";"Estadual";"ATIVO";"AA"; 110; 110;"PR";"UEL";"QUIMICA PARA A EDUCACAO BASICA"; 1579;"ESPECIALIZAÇÃO";;"07/2016";"08/2016"; 30; 0; 0; 0; 0
 850;"MANAUS";"MANAUS - CACHOEIRINHA";"Estadual";"ATIVO";"AA"; 33; 33;"AM";"UFAM";"ADMINISTRACAO PUBLICA"; 892;"BACHARELADO";"06/2011";"04/2015";"05/2013"; 100; 32; 0; 60; 96
 850;"MANAUS";"MANAUS - CACHOEIRINHA";"Estadual";"ATIVO";"AA"; 33; 33;"AM";"UFAM";"EDUCACAO FISICA"; 269;"LICENCIATURA";"09/2008";"05/2013";"09/2012"; 160; 21; 0; 136; 157
 850;"MANAUS";"MANAUS - CACHOEIRINHA";"Estadual";"ATIVO";"AA"; 33; 33;"AM";"UFAM";"GESTAO EM SAUDE"; 893;"ESPECIALIZAÇÃO";"07/2011";"06/2012";"11/2010"; 100; 75; 0; 31; 106
 850;"MANAUS";"MANAUS - CACHOEIRINHA";"Estadual";"ATIVO";"AA"; 33; 33;"AM";"UFAM";"GESTAO PUBLICA"; 894;"ESPECIALIZAÇÃO";"07/2011";"06/2012";"05/2010"; 100; 62; 3; 35; 100
 850;"MANAUS";"MANAUS - CACHOEIRINHA";"Estadual";"ATIVO";"AA"; 33; 33;"AM";"UFAM";"GESTAO PUBLICA MUNICIPAL"; 895;"ESPECIALIZAÇÃO";"07/2011";"06/2012";"05/2010"; 100; 54; 0; 46; 100
 850;"MANAUS";"MANAUS - CACHOEIRINHA";"Estadual";"ATIVO";"AA"; 33; 33;"AM";"UFAM";"MIDIAS NA EDUCACAO"; 1256;"ESPECIALIZAÇÃO";"04/2011";"03/2012";"01/2012"; 100; 45; 90; 0; 135
 850;"MANAUS";"MANAUS - CACHOEIRINHA";"Estadual";"ATIVO";"AA"; 65; 65;"DF";"UnB";"ADMINISTRACAO - PILOTO"; 383;"BACHARELADO";"06/2007";"11/2011";"06/2011"; 30; 0; 68; 0; 68
 850;"MANAUS";"MANAUS - CACHOEIRINHA";"Estadual";"ATIVO";"AA"; 105; 105;"AM";"IFAM";"FORMACAO PEDAGOGICA"; 1428;"FORMAÇÃO PEDAGÓGICA";"04/2012";"03/2013";"02/2013"; 104; 69; 8; 27; 104
 852;"CEU AZUL";"CEU AZUL - CENTRO";"Estadual";"ATIVO";"AA"; 21; 21;"PR";"UEM";"LETRAS PORTUGUES INGLES"; 222;"LICENCIATURA";;"06/2019";"07/2019"; 30; 0; 0; 0; 0
 852;"CEU AZUL";"CEU AZUL - CENTRO";"Estadual";"ATIVO";"AA"; 21; 21;"PR";"UEM";"PEDAGOGIA - COMPLEMENTACAO"; 1423;"FORMAÇÃO PEDAGÓGICA";"11/2011";"10/2012";"08/2012"; 400; 363; 0; 100; 463
 852;"CEU AZUL";"CEU AZUL - CENTRO";"Estadual";"ATIVO";"AA"; 21; 21;"PR";"UEM";"PEDAGOGIA - COMPLEMENTACAO"; 1423;"FORMAÇÃO PEDAGÓGICA";"11/2014";"12/2015";"10/2015"; 35; 0; 37; 0; 37
 852;"CEU AZUL";"CEU AZUL - CENTRO";"Estadual";"ATIVO";"AA"; 59; 59;"SC";"UFSC";"ADMINISTRACAO"; 651;"BACHARELADO";"09/2014";"02/2019";"02/2019"; 60; 0; 0; 34; 59
 852;"CEU AZUL";"CEU AZUL - CENTRO";"Estadual";"ATIVO";"AA"; 67; 67;"PR";"UNICENTRO";"EDUCACAO E FORMACAO EMPREENDEDORA"; 1666;"ESPECIALIZAÇÃO";"12/2014";"05/2016";"02/2016"; 30; 0; 0; 7; 60
 852;"CEU AZUL";"CEU AZUL - CENTRO";"Estadual";"ATIVO";"AA"; 67; 67;"PR";"UNICENTRO";"ENSINO E PESQUISA NA CIENCIA GEOGRAFICA"; 1759;"ESPECIALIZAÇÃO";"12/2014";"05/2016";"02/2016"; 30; 0; 0; 3; 38
 852;"CEU AZUL";"CEU AZUL - CENTRO";"Estadual";"ATIVO";"AA"; 110; 110;"PR";"UEL";"ENSINO DE INGLES PARA CRIANCAS"; 1576;"ESPECIALIZAÇÃO";;"07/2016";"08/2016"; 30; 0; 0; 0; 0
 852;"CEU AZUL";"CEU AZUL - CENTRO";"Estadual";"ATIVO";"AA"; 110; 110;"PR";"UEL";"GESTAO PUBLICA "; 1450;"ESPECIALIZAÇÃO";"10/2014";"03/2016";"02/2016"; 15; 0; 0; 0; 15
 852;"CEU AZUL";"CEU AZUL - CENTRO";"Estadual";"ATIVO";"AA"; 110; 110;"PR";"UEL";"GESTAO PUBLICA "; 1450;"ESPECIALIZAÇÃO";;"08/2014";"03/2015"; 50; 0; 0; 0; 0
 852;"CEU AZUL";"CEU AZUL - CENTRO";"Estadual";"ATIVO";"AA"; 110; 110;"PR";"UEL";"IMAGENS E ENSINO DE HISTORIA"; 1577;"ESPECIALIZAÇÃO";;"07/2016";"08/2016"; 30; 0; 0; 0; 0
 852;"CEU AZUL";"CEU AZUL - CENTRO";"Estadual";"ATIVO";"AA"; 110; 110;"PR";"UEL";"TECNOLOGIA DE INFORMATICA NA EDUCACAO"; 1581;"ESPECIALIZAÇÃO";;"07/2016";"08/2016"; 30; 0; 0; 0; 0
 853;"SAO MATEUS DO SUL";"SAO MATEUS DO SUL - CENTRO";"Estadual";"ATIVO";"FR"; 27; 27;"PR";"UEPG";"GEOGRAFIA"; 246;"LICENCIATURA";"02/2015";"01/2019";"03/2018"; 30; 0; 0; 0; 28
 853;"SAO MATEUS DO SUL";"SAO MATEUS DO SUL - CENTRO";"Estadual";"ATIVO";"FR"; 27; 27;"PR";"UEPG";"GESTAO EDUCACIONAL: ORGANIZACAO ESCOLAR E TRABALHO PEDAGOGICO"; 247;"ESPECIALIZAÇÃO";"03/2015";"08/2016";"09/2015"; 30; 0; 0; 0; 67
 853;"SAO MATEUS DO SUL";"SAO MATEUS DO SUL - CENTRO";"Estadual";"ATIVO";"FR"; 27; 27;"PR";"UEPG";"MATEMATICA"; 252;"LICENCIATURA";"02/2014";"01/2018";"03/2017"; 50; 0; 0; 27; 51
 853;"SAO MATEUS DO SUL";"SAO MATEUS DO SUL - CENTRO";"Estadual";"ATIVO";"FR"; 27; 27;"PR";"UEPG";"PEDAGOGIA"; 253;"LICENCIATURA";;"07/2014";"12/2014"; 50; 0; 0; 0; 0
 853;"SAO MATEUS DO SUL";"SAO MATEUS DO SUL - CENTRO";"Estadual";"ATIVO";"FR"; 27; 27;"PR";"UEPG";"PEDAGOGIA - COMPLEMENTACAO"; 1425;"FORMAÇÃO PEDAGÓGICA";"11/2011";"11/2012";"08/2012"; 225; 225; 0; 21; 246
 853;"SAO MATEUS DO SUL";"SAO MATEUS DO SUL - CENTRO";"Estadual";"ATIVO";"FR"; 67; 67;"PR";"UNICENTRO";"ADMINISTRACAO PUBLICA"; 702;"BACHARELADO";;"02/2017";"09/2017"; 50; 0; 0; 0; 0
 853;"SAO MATEUS DO SUL";"SAO MATEUS DO SUL - CENTRO";"Estadual";"ATIVO";"FR"; 67; 67;"PR";"UNICENTRO";"GESTAO EM SAUDE"; 811;"ESPECIALIZAÇÃO";"04/2013";"01/2015";"09/2014"; 50; 15; 0; 18; 33
 853;"SAO MATEUS DO SUL";"SAO MATEUS DO SUL - CENTRO";"Estadual";"ATIVO";"FR"; 67; 67;"PR";"UNICENTRO";"GESTAO PUBLICA"; 700;"ESPECIALIZAÇÃO";"04/2013";"10/2015";"09/2014"; 50; 32; 19; 1; 52
 853;"SAO MATEUS DO SUL";"SAO MATEUS DO SUL - CENTRO";"Estadual";"ATIVO";"FR"; 67; 67;"PR";"UNICENTRO";"GESTAO PUBLICA MUNICIPAL"; 701;"ESPECIALIZAÇÃO";"04/2013";"10/2015";"09/2014"; 50; 22; 19; 0; 41
 853;"SAO MATEUS DO SUL";"SAO MATEUS DO SUL - CENTRO";"Estadual";"ATIVO";"FR"; 67; 67;"PR";"UNICENTRO";"MIDIAS NA EDUCACAO"; 1195;"ESPECIALIZAÇÃO";"01/2011";"06/2012";"12/2011"; 50; 9; 9; 18; 36
 853;"SAO MATEUS DO SUL";"SAO MATEUS DO SUL - CENTRO";"Estadual";"ATIVO";"FR"; 67; 67;"PR";"UNICENTRO";"MIDIAS NA EDUCACAO"; 1195;"ESPECIALIZAÇÃO";"05/2013";"10/2015";"09/2014"; 50; 38; 47; 13; 98
 854;"PRUDENTOPOLIS";"PRUDENTOPOLIS - BARRO PRETO";"Estadual";"ATIVO";"AA"; 51; 51;"PR";"UFPR";"EDUCACAO DO CAMPO"; 341;"ESPECIALIZAÇÃO";;"11/2015";"12/2015"; 30; 0; 0; 0; 0
 854;"PRUDENTOPOLIS";"PRUDENTOPOLIS - BARRO PRETO";"Estadual";"ATIVO";"AA"; 51; 51;"PR";"UFPR";"SAUDE PARA PROFESSORES DA EDUCACAO FUNDAMENTAL E MEDIO"; 115;"ESPECIALIZAÇÃO";"08/2014";"03/2016";"10/2015"; 30; 0; 0; 7; 27
 854;"PRUDENTOPOLIS";"PRUDENTOPOLIS - BARRO PRETO";"Estadual";"ATIVO";"AA"; 67; 67;"PR";"UNICENTRO";"ARTES"; 693;"LICENCIATURA";"04/2011";"08/2015";"08/2014"; 50; 12; 0; 18; 53
 854;"PRUDENTOPOLIS";"PRUDENTOPOLIS - BARRO PRETO";"Estadual";"ATIVO";"AA"; 67; 67;"PR";"UNICENTRO";"ATIVIDADE FISICA E SAUDE"; 1665;"ESPECIALIZAÇÃO";"12/2014";"05/2016";"02/2016"; 30; 0; 0; 11; 65
 854;"PRUDENTOPOLIS";"PRUDENTOPOLIS - BARRO PRETO";"Estadual";"ATIVO";"AA"; 67; 67;"PR";"UNICENTRO";"CIENCIAS BIOLOGICAS"; 1529;"LICENCIATURA";"12/2014";"11/2018";"08/2018"; 30; 0; 0; 0; 51
 854;"PRUDENTOPOLIS";"PRUDENTOPOLIS - BARRO PRETO";"Estadual";"ATIVO";"AA"; 67; 67;"PR";"UNICENTRO";"EDUCACAO E FORMACAO EMPREENDEDORA"; 1666;"ESPECIALIZAÇÃO";"12/2014";"05/2016";"02/2016"; 30; 0; 0; 22; 96
 854;"PRUDENTOPOLIS";"PRUDENTOPOLIS - BARRO PRETO";"Estadual";"ATIVO";"AA"; 67; 67;"PR";"UNICENTRO";"MIDIAS NA EDUCACAO"; 1195;"ESPECIALIZAÇÃO";"01/2011";"06/2012";"12/2011"; 50; 17; 13; 24; 54
 854;"PRUDENTOPOLIS";"PRUDENTOPOLIS - BARRO PRETO";"Estadual";"ATIVO";"AA"; 67; 67;"PR";"UNICENTRO";"MIDIAS NA EDUCACAO"; 1195;"ESPECIALIZAÇÃO";"05/2013";"11/2014";"09/2014"; 50; 108; 79; 17; 204
 854;"PRUDENTOPOLIS";"PRUDENTOPOLIS - BARRO PRETO";"Estadual";"ATIVO";"AA"; 67; 67;"PR";"UNICENTRO";"PEDAGOGIA"; 690;"LICENCIATURA";"11/2010";"02/2015";"03/2014"; 73; 31; 0; 24; 64
 854;"PRUDENTOPOLIS";"PRUDENTOPOLIS - BARRO PRETO";"Estadual";"ATIVO";"AA"; 67; 67;"PR";"UNICENTRO";"PEDAGOGIA - COMPLEMENTACAO"; 1424;"FORMAÇÃO PEDAGÓGICA";"10/2011";"07/2012";"08/2012"; 275; 242; 4; 17; 263
